"DHSID","DHSCC","DHSYEAR","DHSCLUST","CCFIPS","ADM1FIPS","ADM1FIPSNA","ADM1SALBNA","ADM1SALBCO","ADM1DHS","ADM1NAME","DHSREGCO","DHSREGNA","SOURCE","URBAN_RURA","LATNUM","LONGNUM","ALT_GPS","ALT_DEM","DATUM","area","WEALTHQHH","geometry"
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,4,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,4,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000260","GH",2014,260,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.576186,-0.179891,37,21,"WGS84",0,5,c(1197951.83491906, 329080.286780428)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,4,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,3,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
"GH201400000316","GH",2014,316,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.678378,-0.177975,67,68,"WGS84",0,5,c(1198596.0791716, 366152.363263468)
